prix,Kilométrage,Année,Transmission,Carburant,CV,premierMain,marque,modele
86000,32499,2012,Manuelle,Diesel,6,0,CITROEN,BERLINGO
130000,224999,2007,Automatique,Diesel,9,0,MERCEDES-BENZ,220
148000,62499,2023,Manuelle,Diesel,6,1,RENAULT,EXPRESS
140000,274999,2007,Automatique,Diesel,13,0,MERCEDES-BENZ,280
125000,274999,2012,Manuelle,Diesel,9,0,TOYOTA,RAV-4
145000,104999,2021,Manuelle,Diesel,6,0,CITROEN,C3
110000,374999,2011,Manuelle,Diesel,8,0,KIA,SPORTAGE
120000,324999,2011,Manuelle,Diesel,8,0,BMW,SÉRIE 1
85000,194999,2013,Manuelle,Diesel,8,1,SEAT,EXEO
53000,194999,2005,Manuelle,Diesel,8,0,PEUGEOT,407
280000,27499,2022,Manuelle,Diesel,6,1,HYUNDAI,TUCSON
35000,2499,1994,Manuelle,Essence,6,0,FIAT,PUNTO
169000,114999,2017,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 7
115000,224999,2017,Manuelle,Diesel,6,0,DACIA,DOKKER
27000,134999,1989,Manuelle,Diesel,7,0,PEUGEOT,205
138000,57499,2022,Manuelle,Diesel,6,0,DACIA,LOGAN
45000,2499,2010,Manuelle,Essence,8,0,KIA,PICANTO
67000,67499,2011,Manuelle,Essence,5,0,CHEVROLET,SPARK
43000,324999,1995,Manuelle,Diesel,7,0,FIAT,PUNTO
270000,114999,2016,Automatique,Diesel,12,1,AUDI,A6
162000,42499,2023,Manuelle,Diesel,4,0,DACIA,SANDERO
45000,104999,2003,Manuelle,Essence,6,0,FIAT,PALIO
380000,224999,2018,Automatique,Diesel,8,0,BMW,SÉRIE 5
93000,274999,2013,Manuelle,Diesel,6,0,FORD,FOCUS
45000,104999,2003,Manuelle,Essence,6,0,FIAT,PALIO
340000,194999,2016,Automatique,Diesel,7,1,VOLVO,XC90
65000,224999,2009,Automatique,Diesel,11,0,BMW,SÉRIE 5
147000,27499,2011,Automatique,Diesel,11,0,BMW,SÉRIE 5
44000,274999,2001,Manuelle,Diesel,7,0,PEUGEOT,206
67000,224999,2009,Manuelle,Diesel,6,1,KIA,CERATO
95000,154999,2012,Manuelle,Diesel,6,0,ALFA-ROMEO,MITO
125000,324999,2012,Manuelle,Diesel,6,1,NISSAN,QASHQAI
60000,274999,2006,Manuelle,Diesel,8,0,PEUGEOT,407
228000,22499,2014,Automatique,Diesel,8,1,AUDI,Q5
32000,22499,2002,Manuelle,Diesel,7,0,FIAT,PALIO
315000,134999,2018,Automatique,Diesel,8,0,BMW,SÉRIE 5
60000,274999,2006,Manuelle,Diesel,8,0,PEUGEOT,407
62000,184999,2009,Manuelle,Diesel,6,0,CITROEN,C3
117000,174999,2014,Manuelle,Diesel,8,0,OPEL,INSIGNIA
40000,274999,2003,Manuelle,Essence,7,0,RENAULT,CLIO
200000,224999,2014,Manuelle,Diesel,9,1,VOLKSWAGEN,SHARAN
82000,224999,2003,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
48000,62499,1997,Manuelle,Diesel,9,0,MERCEDES-BENZ,220
60000,134999,2012,Manuelle,Essence,6,0,HYUNDAI,I10
47000,17499,1996,Manuelle,Diesel,7,0,RENAULT,19
160000,82499,2020,Manuelle,Diesel,6,1,DACIA,DUSTER
170000,194999,2014,Manuelle,Diesel,8,1,VOLKSWAGEN,TIGUAN
43000,324999,2004,Manuelle,Diesel,8,0,PEUGEOT,307
65000,374999,2008,Manuelle,Diesel,7,0,DACIA,LOGAN
63000,224999,2004,Manuelle,Diesel,6,1,RENAULT,SCENIC
25000,274999,1998,Manuelle,Essence,7,0,TOYOTA,STARLET
73000,324999,2009,Manuelle,Diesel,8,0,HYUNDAI,TUCSON
130000,87499,2019,Manuelle,Diesel,6,0,RENAULT,CLIO
110000,224999,2012,Manuelle,Diesel,6,0,FORD,FOCUS
230000,184999,2014,Automatique,Diesel,8,0,MERCEDES-BENZ,CLASSE E
130000,87499,2019,Manuelle,Diesel,6,0,RENAULT,CLIO
85000,224999,2010,Manuelle,Diesel,9,1,FORD,RANGE ROVERR
35000,22499,1997,Manuelle,Diesel,7,0,RENAULT,EXPRESS
64000,224999,2007,Manuelle,Diesel,6,0,CITROEN,C4
157000,57499,2018,Manuelle,Diesel,6,0,NISSAN,MICRA
46000,224999,2001,Manuelle,Essence,9,0,HONDA,CIVIC
35000,22499,2008,Manuelle,Essence,4,0,SUZUKI,ALTO
119000,224999,2013,Manuelle,Diesel,10,0,MITSUBISHI,PAJERO SPORT
130000,104999,2021,Manuelle,Diesel,6,0,DACIA,SANDERO
90000,194999,2009,Manuelle,Diesel,8,1,HYUNDAI,TUCSON
29000,424999,2001,Manuelle,Essence,8,0,RENAULT,MEGANE
27000,62499,1989,Manuelle,Diesel,7,0,PEUGEOT,405
270000,82499,2021,Manuelle,Diesel,8,1,VOLKSWAGEN,TIGUAN
68000,474999,2000,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
176000,134999,2016,Automatique,Diesel,8,0,JAGUAR,XF
440000,42499,2021,Automatique,Essence,11,1,CUPRA,FORMENTOR
105000,224999,2014,Manuelle,Diesel,6,0,CITROEN,C4
199999,224999,2017,Automatique,Diesel,7,0,HYUNDAI,TUCSON
130000,174999,2016,Manuelle,Diesel,7,0,RENAULT,KANGOO
98000,144999,2017,Manuelle,Diesel,6,0,RENAULT,CLIO
140000,82499,2021,Manuelle,Diesel,6,0,HYUNDAI,I20
395000,92499,2020,Automatique,Diesel,6,0,MERCEDES-BENZ,CLASSE A
410000,144999,2019,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER VELAR
113000,164999,2016,Manuelle,Diesel,8,1,VOLVO,V40
124000,82499,2020,Manuelle,Diesel,6,0,PEUGEOT,301
123000,92499,2019,Manuelle,Diesel,6,0,DACIA,SANDERO
300000,224999,2016,Automatique,Diesel,12,0,LAND-ROVER,RANGE ROVER SPORT
160000,27499,2021,Manuelle,Diesel,7,1,OPEL,CORSA
80000,2499,1988,Manuelle,Diesel,10,0,MERCEDES-BENZ,207D
46000,47499,2009,Manuelle,Diesel,6,0,FIAT,PUNTO
235000,52499,2022,Automatique,Hybride,6,1,TOYOTA,C-HR
49000,374999,2001,Manuelle,Diesel,8,0,PEUGEOT,307
125000,194999,2016,Manuelle,Diesel,5,0,DACIA,DUSTER
62000,97499,2009,Manuelle,Essence,6,0,CITROEN,C1
70000,324999,2007,Manuelle,Diesel,6,0,CITROEN,C5
180000,82499,2018,Manuelle,Diesel,7,1,HYUNDAI,CRETA
155000,224999,2016,Automatique,Diesel,8,0,FORD,FUSION
180000,82499,2018,Manuelle,Diesel,7,0,HYUNDAI,CRETA
320000,124999,2017,Automatique,Diesel,8,1,BMW,SÉRIE 5
55000,134999,2009,Manuelle,Essence,6,0,PEUGEOT,206
140000,274999,2011,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE E
125000,164999,2007,Automatique,Diesel,5,0,VOLVO,XC90
55000,2499,2003,Manuelle,Diesel,8,0,FORD,MONDEO
95000,12499,2018,Manuelle,Diesel,6,1,RENAULT,CLIO
220000,17499,2022,Automatique,Essence,6,1,KIA,SONET
146000,144999,2017,Manuelle,Diesel,8,0,VOLKSWAGEN,JETTA
350000,114999,2020,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
190000,134999,2013,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
136000,124999,2021,Manuelle,Diesel,6,0,CITROEN,C3
180000,144999,2019,Manuelle,Diesel,6,1,OPEL,CROSSLAND
90000,104999,2016,Manuelle,Diesel,6,1,CITROEN,C3
75000,114999,2013,Manuelle,Essence,7,0,FIAT,500
360000,174999,2016,Automatique,Diesel,6,1,MERCEDES-BENZ,CLASSE GLE
120000,324999,2014,Manuelle,Diesel,6,0,SEAT,LEON
200000,224999,2020,Manuelle,Diesel,7,1,OPEL,GRANDLAND
154000,87499,2022,Manuelle,Diesel,6,0,RENAULT,CLIO
65000,2499,2007,Automatique,Diesel,7,0,OPEL,ASTRA
65000,7499,2007,Automatique,Diesel,7,0,OPEL,ASTRA
80000,87499,2010,Manuelle,Diesel,8,0,OPEL,INSIGNIA
50000,424999,1987,Manuelle,Diesel,8,1,LAND-ROVER,DEFENDER
105000,144999,2017,Manuelle,Diesel,6,0,DACIA,LOGAN
270000,224999,2017,Automatique,Hybride,16,0,MERCEDES-BENZ,CLASSE E
200000,174999,2019,Automatique,Diesel,8,0,VOLKSWAGEN,PASSAT
75000,114999,2012,Manuelle,Essence,5,0,KIA,PICANTO
138000,104999,2018,Manuelle,Diesel,6,0,CITROEN,BERLINGO
62000,22499,2002,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
98000,224999,2004,Manuelle,Diesel,8,0,VOLKSWAGEN,TOURAN
210000,184999,2012,Automatique,Diesel,9,0,LAND-ROVER,RANGE ROVER EVOQUE
65000,224999,2013,Manuelle,Essence,7,0,RENAULT,CLIO
88000,194999,2010,Manuelle,Diesel,6,0,FORD,FIESTA
78000,184999,2016,Manuelle,Diesel,6,0,FIAT,DOBLO
40000,274999,2007,Manuelle,Essence,6,0,CHEVROLET,AVEO
290000,224999,2015,Automatique,Diesel,8,0,MERCEDES-BENZ,220
108000,224999,2009,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 6
82000,324999,2012,Manuelle,Diesel,6,0,HYUNDAI,ACCENT
140000,7499,2019,Manuelle,Diesel,6,1,VOLKSWAGEN,CADDY
245000,154999,2016,Automatique,Diesel,8,0,BMW,SÉRIE 5
260000,194999,2014,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
62000,224999,2007,Manuelle,Diesel,8,0,PEUGEOT,407
32000,424999,1989,Manuelle,Diesel,7,0,PEUGEOT,405
65000,224999,2011,Manuelle,Diesel,5,1,FIAT,DOBLO
65000,224999,2011,Manuelle,Diesel,5,1,FIAT,DOBLO
115000,17499,2016,Manuelle,Essence,11,1,RENAULT,LAGUNA
145000,77499,2018,Automatique,Diesel,6,1,DACIA,DUSTER
315000,224999,2019,Automatique,Diesel,41,0,VOLKSWAGEN,TIGUAN
270000,144999,2017,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
36000,7499,1998,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
250000,174999,2017,Automatique,Diesel,8,0,BMW,X3
128000,62499,2019,Manuelle,Diesel,6,1,DACIA,LOGAN
225000,224999,2019,Automatique,Diesel,8,0,AUDI,A4
134000,174999,2015,Automatique,Diesel,8,0,DS,DS5
180000,114999,2020,Manuelle,Diesel,6,0,DACIA,DUSTER
82000,324999,2012,Manuelle,Diesel,6,0,HYUNDAI,ACCENT
140000,7499,2019,Manuelle,Diesel,6,1,VOLKSWAGEN,CADDY
245000,154999,2016,Automatique,Diesel,8,0,BMW,SÉRIE 5
260000,194999,2014,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
62000,224999,2007,Manuelle,Diesel,8,0,PEUGEOT,407
32000,424999,1989,Manuelle,Diesel,7,0,PEUGEOT,405
65000,224999,2011,Manuelle,Diesel,5,1,FIAT,DOBLO
65000,224999,2011,Manuelle,Diesel,5,1,FIAT,DOBLO
115000,17499,2016,Manuelle,Essence,11,1,RENAULT,LAGUNA
145000,77499,2018,Automatique,Diesel,6,1,DACIA,DUSTER
315000,224999,2019,Automatique,Diesel,41,0,VOLKSWAGEN,TIGUAN
270000,144999,2017,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
36000,7499,1998,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
250000,174999,2017,Automatique,Diesel,8,0,BMW,X3
128000,62499,2019,Manuelle,Diesel,6,1,DACIA,LOGAN
225000,224999,2019,Automatique,Diesel,8,0,AUDI,A4
134000,174999,2015,Automatique,Diesel,8,0,DS,DS5
180000,114999,2020,Manuelle,Diesel,6,0,DACIA,DUSTER
125000,194999,2013,Manuelle,Diesel,6,0,FORD,GALAXY
90000,274999,2010,Manuelle,Diesel,7,0,FORD,FOCUS
140000,17499,2016,Automatique,Diesel,8,0,FIAT,500X
85000,154999,2009,Manuelle,Diesel,6,1,FORD,FIESTA
190000,174999,2018,Automatique,Diesel,8,1,PEUGEOT,3008
128000,17499,2020,Manuelle,Diesel,6,1,DACIA,DOKKER
128000,17499,2020,Manuelle,Diesel,6,1,DACIA,DOKKER
165000,164999,2015,Manuelle,Diesel,8,0,FORD,TRANSIT
13000,12499,2016,Manuelle,Diesel,7,0,KIA,CARENS
130000,12499,2016,Manuelle,Diesel,7,0,KIA,CARENS
89000,47499,2019,Manuelle,Essence,6,0,DACIA,SANDERO
77000,374999,2005,Manuelle,Diesel,8,0,AUDI,A4
72000,2499,2006,Manuelle,Diesel,6,0,CITROEN,C4
50000,2499,2006,Manuelle,Essence,6,0,MITSUBISHI,LANCER
67000,12499,1999,Manuelle,Diesel,8,0,MERCEDES-BENZ,220
135000,224999,2012,Automatique,Diesel,6,0,BMW,X5
300000,82499,2021,Automatique,Hybride,14,1,TOYOTA,RAV-4
125000,57499,2017,Manuelle,Diesel,6,1,DACIA,SANDERO
132000,114999,2015,Manuelle,Diesel,6,1,DACIA,SANDERO
125000,57499,2017,Manuelle,Diesel,6,1,DACIA,SANDERO
230000,154999,2015,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 7
175000,154999,2013,Automatique,Diesel,9,0,LAND-ROVER,RANGE ROVER EVOQUE
170000,134999,2019,Manuelle,Diesel,8,0,VOLKSWAGEN,JETTA
245000,82499,2019,Automatique,Diesel,8,0,RENAULT,KOLEOS
320000,274999,2017,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
52000,224999,2024,Manuelle,Essence,7,0,FIAT,PUNTO
270000,104999,2021,Automatique,Diesel,6,0,HYUNDAI,TUCSON
143000,72499,2013,Manuelle,Diesel,9,0,RENAULT,MASCOTT
100000,144999,2017,Manuelle,Diesel,6,1,FORD,FIESTA
265000,194999,2018,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE CLA
56000,184999,2012,Manuelle,Essence,6,0,HYUNDAI,I10
250000,184999,2018,Automatique,Diesel,6,0,MERCEDES-BENZ,CLASSE C
162000,104999,2021,Manuelle,Diesel,6,1,DACIA,DOKKER
25000,274999,2001,Manuelle,Essence,6,0,FIAT,UNO
280000,104999,2019,Automatique,Diesel,8,1,SKODA,KODIAQ
205000,124999,2021,Manuelle,Diesel,8,1,AUTRES,AUTRES
155000,224999,2016,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
205000,144999,2016,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
118000,134999,2019,Manuelle,Diesel,6,0,DACIA,LOGAN
125000,174999,2016,Manuelle,Diesel,6,1,OPEL,ASTRA
130000,224999,2013,Manuelle,Diesel,6,1,FORD,FOCUS
32000,67499,1999,Manuelle,Diesel,8,0,PEUGEOT,306
68000,124999,2010,Manuelle,Essence,6,0,TOYOTA,YARIS
83000,224999,2015,Manuelle,Diesel,6,1,DACIA,SANDERO
260000,224999,2018,Automatique,Diesel,8,1,AUDI,Q3
133000,174999,2017,Manuelle,Diesel,6,0,PEUGEOT,308
97000,22499,2011,Automatique,Diesel,8,0,RENAULT,KOLEOS
280000,62499,2018,Automatique,Diesel,8,1,BMW,SÉRIE 4
68000,32499,2000,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 4
120000,97499,2020,Manuelle,Diesel,6,0,DACIA,LOGAN
116000,144999,2018,Manuelle,Diesel,6,0,CITROEN,BERLINGO
23000,374999,1994,Manuelle,Essence,6,0,PEUGEOT,205
155000,92499,2020,Manuelle,Diesel,6,1,RENAULT,KANGOO
150000,22499,2024,Automatique,Essence,4,1,FIAT,500
42000,144999,1993,Manuelle,Diesel,5,0,MERCEDES-BENZ,CLASSE C
42000,154999,1993,Manuelle,Diesel,5,0,MERCEDES-BENZ,CLASSE C
75000,374999,2008,Manuelle,Diesel,6,0,RENAULT,SCENIC
72000,224999,2006,Manuelle,Diesel,6,0,RENAULT,SCENIC
42000,144999,1993,Manuelle,Diesel,5,0,MERCEDES-BENZ,CLASSE C
120000,224999,2017,Automatique,Diesel,6,0,DS,DS4
145000,184999,2010,Manuelle,Diesel,9,0,MERCEDES-BENZ,220
38000,224999,2005,Manuelle,Essence,7,1,CHEVROLET,AVEO
112000,164999,2012,Manuelle,Diesel,6,0,DACIA,DUSTER
290000,92499,2020,Automatique,Diesel,6,0,BMW,SÉRIE 2
76000,184999,2008,Manuelle,Essence,9,1,HONDA,CITY
59000,22499,2004,Manuelle,Diesel,6,0,RENAULT,LAGUNA
150000,184999,2018,Manuelle,Diesel,6,1,FORD,FOCUS
155000,164999,2016,Manuelle,Diesel,8,1,FORD,KUGA
23000,27499,1998,Manuelle,Essence,8,0,HONDA,CIVIC
115000,224999,2013,Manuelle,Diesel,6,0,CITROEN,C4
120000,124999,2018,Manuelle,Diesel,6,1,RENAULT,KANGOO
105000,77499,2021,Manuelle,Diesel,7,1,DACIA,SANDERO
54000,174999,2009,Manuelle,Essence,7,0,FORD,FIESTA
220000,194999,2013,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE CLA
110000,184999,2012,Manuelle,Diesel,6,1,ALFA-ROMEO,GIULIETTA
250000,32499,2021,Automatique,Essence,9,1,MINI,COOPER
280000,12499,2021,Automatique,Diesel,6,0,HYUNDAI,TUCSON
75000,324999,2008,Manuelle,Diesel,8,1,HYUNDAI,SANTA FE
115000,27499,2020,Manuelle,Diesel,5,0,FIAT,FIORINO
98000,274999,2010,Manuelle,Diesel,6,0,PEUGEOT,3008
145000,274999,2019,Manuelle,Diesel,6,1,RENAULT,MEGANE
250000,274999,2020,Manuelle,Diesel,8,1,CITROEN,JUMPER
350000,124999,2017,Automatique,Diesel,12,1,BMW,X6
125000,124999,2015,Manuelle,Diesel,6,0,FORD,FOCUS
155000,184999,2021,Manuelle,Diesel,6,1,RENAULT,KANGOO
70000,274999,2006,Manuelle,Diesel,6,0,RENAULT,MEGANE
195000,324999,2014,Automatique,Diesel,8,0,AUDI,Q5
60000,97499,1986,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
150000,194999,2014,Automatique,Diesel,8,0,FORD,KUGA
162000,97499,2016,Manuelle,Diesel,6,0,RENAULT,KADJAR
109000,32499,2010,Automatique,Diesel,12,0,BMW,SÉRIE 5
123000,134999,2012,Automatique,Essence,9,1,MINI,COUNTRYMAN
195000,27499,2020,Manuelle,Diesel,6,1,HYUNDAI,CRETA
235000,154999,2015,Automatique,Diesel,8,0,AUDI,Q5
150000,77499,2022,Automatique,Diesel,6,1,HYUNDAI,ACCENT
60000,274999,1992,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
240000,134999,2015,Automatique,Diesel,8,1,AUDI,Q5
128000,104999,2021,Manuelle,Diesel,6,1,DACIA,SANDERO
100000,224999,2011,Manuelle,Diesel,6,1,CITROEN,BERLINGO
65000,224999,2008,Manuelle,Diesel,7,0,RENAULT,KANGOO
115000,67499,2019,Manuelle,Diesel,6,1,PEUGEOT,208
155000,194999,2015,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT CC
32000,2499,1980,Manuelle,Essence,4,0,RENAULT,12
128000,87499,2021,Automatique,Essence,5,1,FIAT,500
425000,194999,2015,Automatique,Diesel,12,0,PORSCHE,MACAN
200000,2499,2023,Manuelle,Diesel,6,1,RENAULT,CAPTUR
100000,194999,2009,Automatique,Diesel,10,0,VOLKSWAGEN,TOUAREG
40000,274999,2002,Manuelle,Diesel,7,0,CITROEN,XSARA
47000,194999,2007,Manuelle,Essence,4,0,DAIHATSU,SIRION
33000,27499,1991,Manuelle,Essence,6,0,SUZUKI,CARRY
190000,67499,2021,Manuelle,Diesel,6,1,OPEL,ASTRA
110000,194999,2012,Automatique,Diesel,8,0,OPEL,INSIGNIA
82000,274999,2010,Manuelle,Diesel,6,0,CITROEN,BERLINGO
43000,324999,2005,Manuelle,Essence,7,0,MITSUBISHI,LANCER
158000,62499,2021,Manuelle,Diesel,6,1,CITROEN,C3
65000,224999,2008,Manuelle,Diesel,7,0,RENAULT,KANGOO
340000,124999,2020,Automatique,Essence,13,1,FORD,MUSTANG
56000,154999,2009,Manuelle,Essence,6,0,KIA,PICANTO
105000,224999,2018,Manuelle,Diesel,6,0,PEUGEOT,208
188000,114999,2018,Manuelle,Diesel,8,1,VOLKSWAGEN,TOURAN
65000,27499,2003,Manuelle,Diesel,6,0,RENAULT,MEGANE
65000,27499,2003,Manuelle,Diesel,6,0,RENAULT,MEGANE
315000,17499,2024,Automatique,Diesel,8,1,SKODA,KAROQ
139000,72499,2021,Manuelle,Diesel,6,0,DACIA,DOKKER
68000,274999,1998,Manuelle,Diesel,10,0,MERCEDES-BENZ,250
80000,12499,2007,Manuelle,Diesel,9,0,TOYOTA,AVENSIS
105000,164999,2019,Manuelle,Diesel,6,1,PEUGEOT,301
80000,7499,2007,Manuelle,Diesel,9,0,TOYOTA,AVENSIS
115000,2499,2019,Manuelle,Diesel,6,0,DACIA,DOKKER
105000,164999,2019,Manuelle,Diesel,6,1,PEUGEOT,301
80000,7499,2007,Manuelle,Diesel,9,0,TOYOTA,AVENSIS
96000,274999,2014,Manuelle,Diesel,5,0,FIAT,DOBLO
278000,114999,2019,Automatique,Diesel,8,0,SKODA,KODIAQ
270000,184999,2018,Automatique,Diesel,7,1,VOLVO,XC60
16000,17499,1989,Manuelle,Diesel,8,0,RENAULT,R21
33000,324999,2001,Manuelle,Diesel,7,0,FIAT,PALIO
96000,274999,2014,Manuelle,Diesel,5,0,FIAT,DOBLO
39000,17499,2004,Manuelle,Diesel,6,0,CITROEN,C1
175000,174999,2018,Manuelle,Diesel,10,1,NISSAN,NAVARA
109000,154999,2019,Manuelle,Diesel,6,0,RENAULT,CLIO
27000,274999,2000,Manuelle,Essence,6,0,FIAT,SIENA
42000,224999,2001,Manuelle,Essence,6,0,PEUGEOT,206
200000,224999,2012,Automatique,Diesel,8,1,AUDI,A5
72000,224999,2010,Manuelle,Diesel,8,0,OPEL,INSIGNIA
75000,224999,2006,Manuelle,Diesel,8,0,HONDA,ACCORD
115000,274999,2012,Manuelle,Diesel,6,1,DACIA,DUSTER
185000,57499,2023,Automatique,Diesel,6,0,PEUGEOT,208
260000,224999,2017,Automatique,Diesel,8,1,AUDI,Q3
73000,194999,2012,Manuelle,Essence,8,0,CITROEN,C4
149000,97499,2021,Manuelle,Diesel,6,1,RENAULT,CLIO
52000,224999,2005,Manuelle,Diesel,6,0,RENAULT,CLIO
335000,124999,2017,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
175000,134999,2018,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 7
178000,22499,2023,Manuelle,Diesel,5,1,DACIA,SANDERO
133000,47499,2020,Manuelle,Diesel,6,1,DACIA,LOGAN
160000,12499,2018,Manuelle,Diesel,10,0,HYUNDAI,H-100
115000,97499,2009,Automatique,Essence,20,1,INFINITI,FX35
89000,154999,2017,Manuelle,Diesel,6,0,CITROEN,C3
250000,134999,2019,Automatique,Diesel,6,0,HYUNDAI,CRETA
218000,104999,2021,Automatique,Diesel,7,1,HYUNDAI,CRETA
68000,2499,2003,Automatique,Diesel,9,0,MERCEDES-BENZ,220
180000,52499,2023,Manuelle,Diesel,6,1,DACIA,LODGY
182000,144999,2017,Manuelle,Diesel,8,1,FORD,KUGA
135000,224999,2011,Manuelle,Diesel,7,1,VOLKSWAGEN,TOURAN
35000,7499,2001,Manuelle,Diesel,7,0,FIAT,SIENA
75000,2499,2008,Manuelle,Diesel,8,0,HYUNDAI,TUCSON
64000,2499,2005,Manuelle,Diesel,6,1,CITROEN,C4
135000,224999,2011,Manuelle,Diesel,7,1,VOLKSWAGEN,TOURAN
75000,2499,2008,Manuelle,Diesel,8,0,HYUNDAI,TUCSON
55000,27499,2000,Manuelle,Diesel,8,0,LAND-ROVER,FREELANDER
62000,424999,2009,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
132000,134999,2018,Manuelle,Diesel,6,0,FIAT,FULLBACK
78000,2499,2018,Manuelle,Essence,6,1,DACIA,LOGAN
78000,2499,2018,Manuelle,Essence,6,1,DACIA,LOGAN
78000,2499,2018,Manuelle,Essence,6,1,DACIA,LOGAN
78000,274999,2010,Manuelle,Diesel,6,0,CITROEN,C4
54000,224999,1998,Manuelle,Diesel,7,0,RENAULT,SCENIC
225000,67499,2022,Automatique,Diesel,8,1,SKODA,OCTAVIA
130000,2499,2023,Manuelle,Diesel,9,1,FIAT,FIORINO
47000,2499,2004,Manuelle,Essence,6,0,KIA,PICANTO
220000,62499,2022,Automatique,Hybride,10,0,TOYOTA,C-HR
240000,57499,2020,Manuelle,Diesel,6,1,JEEP,RENEGADE
20000,12499,2001,Manuelle,Diesel,7,0,FIAT,PALIO
110000,224999,2015,Manuelle,Diesel,6,0,RENAULT,CLIO
38000,17499,1986,Manuelle,Diesel,6,0,VOLKSWAGEN,GOLF 2
78000,32499,2007,Manuelle,Diesel,8,0,VOLKSWAGEN,JETTA
59999,27499,2005,Manuelle,Diesel,6,0,HYUNDAI,ACCENT
235000,134999,2018,Automatique,Diesel,6,0,LAND-ROVER,RANGE ROVER
480000,124999,2017,Automatique,Diesel,12,0,LAND-ROVER,RANGE ROVER
175000,194999,2017,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
220000,124999,2016,Automatique,Diesel,9,0,LAND-ROVER,RANGE ROVER EVOQUE
97000,324999,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
50500,164999,1999,Manuelle,Diesel,8,0,RENAULT,TRAFIC
155000,174999,2012,Manuelle,Essence,10,0,TOYOTA,HILUX
120000,72499,2018,Manuelle,Diesel,6,1,DACIA,DOKKER
125000,224999,2011,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE E
55000,97499,2004,Manuelle,Essence,6,1,HONDA,JAZZ
120000,52499,2021,Manuelle,Diesel,5,1,FIAT,FIORINO
14000,374999,1991,Manuelle,Essence,8,0,PEUGEOT,205
147000,114999,2022,Manuelle,Diesel,6,1,PEUGEOT,208
430000,2499,2018,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
160000,224999,2015,Automatique,Diesel,9,0,MITSUBISHI,OUTLANDER
171000,124999,2017,Manuelle,Diesel,6,0,RENAULT,KADJAR
210000,104999,2016,Automatique,Diesel,8,1,BMW,SÉRIE 3
138000,134999,2016,Automatique,Diesel,11,0,VOLKSWAGEN,TOUAREG
140000,97499,2022,Manuelle,Diesel,6,0,RENAULT,CLIO
420000,72499,2020,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE E
110000,22499,2011,Automatique,Diesel,8,0,VOLVO,S60
100000,124999,2016,Manuelle,Diesel,6,1,FORD,FIESTA
160000,124999,2017,Manuelle,Diesel,6,0,MINI,COOPER
130000,224999,2010,Automatique,Diesel,8,1,BMW,SÉRIE 3
121000,92499,2017,Manuelle,Diesel,6,1,DACIA,SANDERO
173000,42499,2023,Automatique,Essence,7,0,RENAULT,CLIO
240000,37499,2021,Manuelle,Diesel,6,1,JEEP,COMPASS
123000,224999,2017,Manuelle,Diesel,6,0,DACIA,DOKKER
115000,224999,2013,Manuelle,Diesel,6,0,FORD,FOCUS
128000,104999,2014,Manuelle,Diesel,6,0,NISSAN,JUKE
110000,194999,2013,Manuelle,Diesel,8,0,FORD,KUGA
65000,174999,2012,Manuelle,Diesel,6,0,DACIA,SANDERO
42500,324999,2004,Manuelle,Essence,9,0,FORD,FOCUS
50000,194999,2007,Manuelle,Essence,8,0,PEUGEOT,307
140000,274999,2006,Manuelle,Diesel,9,0,MERCEDES-BENZ,VITO
420000,77499,2022,Automatique,Diesel,8,1,AUDI,Q5
